run,version,tag,namespace,family,classification_basis,structural_pattern,unit,unit_basis,catalog_present,series_returned,point_count,unique_coordinate_count,raw_slot_count,exact_duplicate_count,empty_response_count,null_count,nonnull_count,conflict_count,multiple_wall_steps,first_step,last_step,observed_steps,nonnull_steps,missing_steps_relative_to_observed_grid,null_only_steps,min_value,max_value,sources
flash,3-5513.32.6.28,actor/code/dataset-v7yx/entropy_loss,actor,actor,literal first path component; no mechanistic classification,actor/code/{dataset}/entropy_loss,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],0.425055,0.540313,"[{""captured_at"":""2026-09-21T05:45:52.941542Z"",""json_pointer"":""/series/actor~1code~1dataset-v7yx~1entropy_loss"",""manifest_line"":66,""object_sha256"":""2b6123f4bad976e4eb1b77e0b4a7bff1675be3c6c725a334312387ec535c8c90""}]"
flash,3-5513.32.6.28,actor/code/dataset-v7yx/pg_clipfrac,actor,actor,literal first path component; no mechanistic classification,actor/code/{dataset}/pg_clipfrac,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],0.0,0.0,"[{""captured_at"":""2026-09-21T05:45:52.941542Z"",""json_pointer"":""/series/actor~1code~1dataset-v7yx~1pg_clipfrac"",""manifest_line"":66,""object_sha256"":""2b6123f4bad976e4eb1b77e0b4a7bff1675be3c6c725a334312387ec535c8c90""}]"
flash,3-5513.32.6.28,actor/code/dataset-v7yx/pg_loss,actor,actor,literal first path component; no mechanistic classification,actor/code/{dataset}/pg_loss,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],-0.0106068,0.0446167,"[{""captured_at"":""2026-09-21T05:45:52.941542Z"",""json_pointer"":""/series/actor~1code~1dataset-v7yx~1pg_loss"",""manifest_line"":66,""object_sha256"":""2b6123f4bad976e4eb1b77e0b4a7bff1675be3c6c725a334312387ec535c8c90""}]"
flash,3-5513.32.6.28,actor/code/dataset-v7yx/pg_tis_clipfrac,actor,actor,literal first path component; no mechanistic classification,actor/code/{dataset}/pg_tis_clipfrac,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],4.50137e-05,0.000388555,"[{""captured_at"":""2026-09-21T05:45:52.941542Z"",""json_pointer"":""/series/actor~1code~1dataset-v7yx~1pg_tis_clipfrac"",""manifest_line"":66,""object_sha256"":""2b6123f4bad976e4eb1b77e0b4a7bff1675be3c6c725a334312387ec535c8c90""}]"
flash,3-5513.32.6.28,actor/code/dataset-v7yx/pg_tis_clipfrac_neg_high,actor,actor,literal first path component; no mechanistic classification,actor/code/{dataset}/pg_tis_clipfrac_neg_high,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],1.66404e-06,1.62624e-05,"[{""captured_at"":""2026-09-21T05:45:52.941542Z"",""json_pointer"":""/series/actor~1code~1dataset-v7yx~1pg_tis_clipfrac_neg_high"",""manifest_line"":66,""object_sha256"":""2b6123f4bad976e4eb1b77e0b4a7bff1675be3c6c725a334312387ec535c8c90""}]"
flash,3-5513.32.6.28,actor/code/dataset-v7yx/pg_tis_clipfrac_neg_low,actor,actor,literal first path component; no mechanistic classification,actor/code/{dataset}/pg_tis_clipfrac_neg_low,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],1.50191e-05,0.000148756,"[{""captured_at"":""2026-09-21T05:45:52.941542Z"",""json_pointer"":""/series/actor~1code~1dataset-v7yx~1pg_tis_clipfrac_neg_low"",""manifest_line"":66,""object_sha256"":""2b6123f4bad976e4eb1b77e0b4a7bff1675be3c6c725a334312387ec535c8c90""}]"
flash,3-5513.32.6.28,actor/code/dataset-v7yx/pg_tis_clipfrac_pos_high,actor,actor,literal first path component; no mechanistic classification,actor/code/{dataset}/pg_tis_clipfrac_pos_high,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],1.84909e-06,2.55134e-05,"[{""captured_at"":""2026-09-21T05:45:52.941542Z"",""json_pointer"":""/series/actor~1code~1dataset-v7yx~1pg_tis_clipfrac_pos_high"",""manifest_line"":66,""object_sha256"":""2b6123f4bad976e4eb1b77e0b4a7bff1675be3c6c725a334312387ec535c8c90""}]"
flash,3-5513.32.6.28,actor/code/dataset-v7yx/pg_tis_clipfrac_pos_low,actor,actor,literal first path component; no mechanistic classification,actor/code/{dataset}/pg_tis_clipfrac_pos_low,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],2.20119e-05,0.000204719,"[{""captured_at"":""2026-09-21T05:45:52.941542Z"",""json_pointer"":""/series/actor~1code~1dataset-v7yx~1pg_tis_clipfrac_pos_low"",""manifest_line"":66,""object_sha256"":""2b6123f4bad976e4eb1b77e0b4a7bff1675be3c6c725a334312387ec535c8c90""}]"
flash,3-5513.32.6.28,actor/code/dataset-v7yx/ppo_kl,actor,actor,literal first path component; no mechanistic classification,actor/code/{dataset}/ppo_kl,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],0.0,0.0,"[{""captured_at"":""2026-09-21T05:45:52.941542Z"",""json_pointer"":""/series/actor~1code~1dataset-v7yx~1ppo_kl"",""manifest_line"":66,""object_sha256"":""2b6123f4bad976e4eb1b77e0b4a7bff1675be3c6c725a334312387ec535c8c90""}]"
flash,3-5513.32.6.28,actor/code/dataset-x7wh/entropy_loss,actor,actor,literal first path component; no mechanistic classification,actor/code/{dataset}/entropy_loss,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],0.461649,0.522442,"[{""captured_at"":""2026-09-21T05:45:52.941542Z"",""json_pointer"":""/series/actor~1code~1dataset-x7wh~1entropy_loss"",""manifest_line"":66,""object_sha256"":""2b6123f4bad976e4eb1b77e0b4a7bff1675be3c6c725a334312387ec535c8c90""}]"
flash,3-5513.32.6.28,actor/code/dataset-x7wh/pg_clipfrac,actor,actor,literal first path component; no mechanistic classification,actor/code/{dataset}/pg_clipfrac,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],0.0,0.0,"[{""captured_at"":""2026-09-21T05:45:52.941542Z"",""json_pointer"":""/series/actor~1code~1dataset-x7wh~1pg_clipfrac"",""manifest_line"":66,""object_sha256"":""2b6123f4bad976e4eb1b77e0b4a7bff1675be3c6c725a334312387ec535c8c90""}]"
flash,3-5513.32.6.28,actor/code/dataset-x7wh/pg_loss,actor,actor,literal first path component; no mechanistic classification,actor/code/{dataset}/pg_loss,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],-0.0109194,0.00591152,"[{""captured_at"":""2026-09-21T05:45:52.941542Z"",""json_pointer"":""/series/actor~1code~1dataset-x7wh~1pg_loss"",""manifest_line"":66,""object_sha256"":""2b6123f4bad976e4eb1b77e0b4a7bff1675be3c6c725a334312387ec535c8c90""}]"
flash,3-5513.32.6.28,actor/code/dataset-x7wh/pg_tis_clipfrac,actor,actor,literal first path component; no mechanistic classification,actor/code/{dataset}/pg_tis_clipfrac,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],3.2542e-05,0.000347013,"[{""captured_at"":""2026-09-21T05:45:52.941542Z"",""json_pointer"":""/series/actor~1code~1dataset-x7wh~1pg_tis_clipfrac"",""manifest_line"":66,""object_sha256"":""2b6123f4bad976e4eb1b77e0b4a7bff1675be3c6c725a334312387ec535c8c90""}]"
flash,3-5513.32.6.28,actor/code/dataset-x7wh/pg_tis_clipfrac_neg_high,actor,actor,literal first path component; no mechanistic classification,actor/code/{dataset}/pg_tis_clipfrac_neg_high,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],1.23824e-06,1.45266e-05,"[{""captured_at"":""2026-09-21T05:45:52.941542Z"",""json_pointer"":""/series/actor~1code~1dataset-x7wh~1pg_tis_clipfrac_neg_high"",""manifest_line"":66,""object_sha256"":""2b6123f4bad976e4eb1b77e0b4a7bff1675be3c6c725a334312387ec535c8c90""}]"
flash,3-5513.32.6.28,actor/code/dataset-x7wh/pg_tis_clipfrac_neg_low,actor,actor,literal first path component; no mechanistic classification,actor/code/{dataset}/pg_tis_clipfrac_neg_low,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],1.20084e-05,0.000120664,"[{""captured_at"":""2026-09-21T05:45:52.941542Z"",""json_pointer"":""/series/actor~1code~1dataset-x7wh~1pg_tis_clipfrac_neg_low"",""manifest_line"":66,""object_sha256"":""2b6123f4bad976e4eb1b77e0b4a7bff1675be3c6c725a334312387ec535c8c90""}]"
flash,3-5513.32.6.28,actor/code/dataset-x7wh/pg_tis_clipfrac_pos_high,actor,actor,literal first path component; no mechanistic classification,actor/code/{dataset}/pg_tis_clipfrac_pos_high,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],1.51648e-06,2.293e-05,"[{""captured_at"":""2026-09-21T05:45:52.941542Z"",""json_pointer"":""/series/actor~1code~1dataset-x7wh~1pg_tis_clipfrac_pos_high"",""manifest_line"":66,""object_sha256"":""2b6123f4bad976e4eb1b77e0b4a7bff1675be3c6c725a334312387ec535c8c90""}]"
flash,3-5513.32.6.28,actor/code/dataset-x7wh/pg_tis_clipfrac_pos_low,actor,actor,literal first path component; no mechanistic classification,actor/code/{dataset}/pg_tis_clipfrac_pos_low,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],1.51435e-05,0.000188892,"[{""captured_at"":""2026-09-21T05:45:52.941542Z"",""json_pointer"":""/series/actor~1code~1dataset-x7wh~1pg_tis_clipfrac_pos_low"",""manifest_line"":66,""object_sha256"":""2b6123f4bad976e4eb1b77e0b4a7bff1675be3c6c725a334312387ec535c8c90""}]"
flash,3-5513.32.6.28,actor/code/dataset-x7wh/ppo_kl,actor,actor,literal first path component; no mechanistic classification,actor/code/{dataset}/ppo_kl,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],0.0,0.0,"[{""captured_at"":""2026-09-21T05:45:52.941542Z"",""json_pointer"":""/series/actor~1code~1dataset-x7wh~1ppo_kl"",""manifest_line"":66,""object_sha256"":""2b6123f4bad976e4eb1b77e0b4a7bff1675be3c6c725a334312387ec535c8c90""}]"
flash,3-5513.32.6.28,actor/code/dataset-yfch/entropy_loss,actor,actor,literal first path component; no mechanistic classification,actor/code/{dataset}/entropy_loss,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],0.399767,0.568659,"[{""captured_at"":""2026-09-21T05:45:52.941542Z"",""json_pointer"":""/series/actor~1code~1dataset-yfch~1entropy_loss"",""manifest_line"":66,""object_sha256"":""2b6123f4bad976e4eb1b77e0b4a7bff1675be3c6c725a334312387ec535c8c90""}]"
flash,3-5513.32.6.28,actor/code/dataset-yfch/pg_clipfrac,actor,actor,literal first path component; no mechanistic classification,actor/code/{dataset}/pg_clipfrac,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],0.0,0.0,"[{""captured_at"":""2026-09-21T05:45:52.941542Z"",""json_pointer"":""/series/actor~1code~1dataset-yfch~1pg_clipfrac"",""manifest_line"":66,""object_sha256"":""2b6123f4bad976e4eb1b77e0b4a7bff1675be3c6c725a334312387ec535c8c90""}]"
flash,3-5513.32.6.28,actor/code/dataset-yfch/pg_loss,actor,actor,literal first path component; no mechanistic classification,actor/code/{dataset}/pg_loss,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],-0.0153406,0.0369974,"[{""captured_at"":""2026-09-21T05:45:52.941542Z"",""json_pointer"":""/series/actor~1code~1dataset-yfch~1pg_loss"",""manifest_line"":66,""object_sha256"":""2b6123f4bad976e4eb1b77e0b4a7bff1675be3c6c725a334312387ec535c8c90""}]"
flash,3-5513.32.6.28,actor/code/dataset-yfch/pg_tis_clipfrac,actor,actor,literal first path component; no mechanistic classification,actor/code/{dataset}/pg_tis_clipfrac,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],1.76974e-05,0.00259833,"[{""captured_at"":""2026-09-21T05:45:52.941542Z"",""json_pointer"":""/series/actor~1code~1dataset-yfch~1pg_tis_clipfrac"",""manifest_line"":66,""object_sha256"":""2b6123f4bad976e4eb1b77e0b4a7bff1675be3c6c725a334312387ec535c8c90""}]"
flash,3-5513.32.6.28,actor/code/dataset-yfch/pg_tis_clipfrac_neg_high,actor,actor,literal first path component; no mechanistic classification,actor/code/{dataset}/pg_tis_clipfrac_neg_high,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],5.658e-07,0.000125492,"[{""captured_at"":""2026-09-21T05:45:52.941542Z"",""json_pointer"":""/series/actor~1code~1dataset-yfch~1pg_tis_clipfrac_neg_high"",""manifest_line"":66,""object_sha256"":""2b6123f4bad976e4eb1b77e0b4a7bff1675be3c6c725a334312387ec535c8c90""}]"
flash,3-5513.32.6.28,actor/code/dataset-yfch/pg_tis_clipfrac_neg_low,actor,actor,literal first path component; no mechanistic classification,actor/code/{dataset}/pg_tis_clipfrac_neg_low,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],6.77246e-06,0.00107356,"[{""captured_at"":""2026-09-21T05:45:52.941542Z"",""json_pointer"":""/series/actor~1code~1dataset-yfch~1pg_tis_clipfrac_neg_low"",""manifest_line"":66,""object_sha256"":""2b6123f4bad976e4eb1b77e0b4a7bff1675be3c6c725a334312387ec535c8c90""}]"
flash,3-5513.32.6.28,actor/code/dataset-yfch/pg_tis_clipfrac_pos_high,actor,actor,literal first path component; no mechanistic classification,actor/code/{dataset}/pg_tis_clipfrac_pos_high,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],1.01213e-06,0.00017474,"[{""captured_at"":""2026-09-21T05:45:52.941542Z"",""json_pointer"":""/series/actor~1code~1dataset-yfch~1pg_tis_clipfrac_pos_high"",""manifest_line"":66,""object_sha256"":""2b6123f4bad976e4eb1b77e0b4a7bff1675be3c6c725a334312387ec535c8c90""}]"
flash,3-5513.32.6.28,actor/code/dataset-yfch/pg_tis_clipfrac_pos_low,actor,actor,literal first path component; no mechanistic classification,actor/code/{dataset}/pg_tis_clipfrac_pos_low,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],9.34702e-06,0.00136286,"[{""captured_at"":""2026-09-21T05:45:52.941542Z"",""json_pointer"":""/series/actor~1code~1dataset-yfch~1pg_tis_clipfrac_pos_low"",""manifest_line"":66,""object_sha256"":""2b6123f4bad976e4eb1b77e0b4a7bff1675be3c6c725a334312387ec535c8c90""}]"
flash,3-5513.32.6.28,actor/code/dataset-yfch/ppo_kl,actor,actor,literal first path component; no mechanistic classification,actor/code/{dataset}/ppo_kl,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],0.0,0.0,"[{""captured_at"":""2026-09-21T05:45:52.941542Z"",""json_pointer"":""/series/actor~1code~1dataset-yfch~1ppo_kl"",""manifest_line"":66,""object_sha256"":""2b6123f4bad976e4eb1b77e0b4a7bff1675be3c6c725a334312387ec535c8c90""}]"
flash,3-5513.32.6.28,actor/code/dataset-zg6q/entropy_loss,actor,actor,literal first path component; no mechanistic classification,actor/code/{dataset}/entropy_loss,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],0.40038,0.524437,"[{""captured_at"":""2026-09-21T05:45:52.941542Z"",""json_pointer"":""/series/actor~1code~1dataset-zg6q~1entropy_loss"",""manifest_line"":66,""object_sha256"":""2b6123f4bad976e4eb1b77e0b4a7bff1675be3c6c725a334312387ec535c8c90""}]"
flash,3-5513.32.6.28,actor/code/dataset-zg6q/pg_clipfrac,actor,actor,literal first path component; no mechanistic classification,actor/code/{dataset}/pg_clipfrac,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],0.0,0.0,"[{""captured_at"":""2026-09-21T05:45:52.941542Z"",""json_pointer"":""/series/actor~1code~1dataset-zg6q~1pg_clipfrac"",""manifest_line"":66,""object_sha256"":""2b6123f4bad976e4eb1b77e0b4a7bff1675be3c6c725a334312387ec535c8c90""}]"
flash,3-5513.32.6.28,actor/code/dataset-zg6q/pg_loss,actor,actor,literal first path component; no mechanistic classification,actor/code/{dataset}/pg_loss,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],-0.0134391,0.0171964,"[{""captured_at"":""2026-09-21T05:45:52.941542Z"",""json_pointer"":""/series/actor~1code~1dataset-zg6q~1pg_loss"",""manifest_line"":66,""object_sha256"":""2b6123f4bad976e4eb1b77e0b4a7bff1675be3c6c725a334312387ec535c8c90""}]"
flash,3-5513.32.6.28,actor/code/dataset-zg6q/pg_tis_clipfrac,actor,actor,literal first path component; no mechanistic classification,actor/code/{dataset}/pg_tis_clipfrac,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],3.23229e-05,0.000108281,"[{""captured_at"":""2026-09-21T05:45:52.941542Z"",""json_pointer"":""/series/actor~1code~1dataset-zg6q~1pg_tis_clipfrac"",""manifest_line"":66,""object_sha256"":""2b6123f4bad976e4eb1b77e0b4a7bff1675be3c6c725a334312387ec535c8c90""}]"
flash,3-5513.32.6.28,actor/code/dataset-zg6q/pg_tis_clipfrac_neg_high,actor,actor,literal first path component; no mechanistic classification,actor/code/{dataset}/pg_tis_clipfrac_neg_high,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],1.23148e-06,5.87163e-06,"[{""captured_at"":""2026-09-21T05:45:52.941542Z"",""json_pointer"":""/series/actor~1code~1dataset-zg6q~1pg_tis_clipfrac_neg_high"",""manifest_line"":66,""object_sha256"":""2b6123f4bad976e4eb1b77e0b4a7bff1675be3c6c725a334312387ec535c8c90""}]"
flash,3-5513.32.6.28,actor/code/dataset-zg6q/pg_tis_clipfrac_neg_low,actor,actor,literal first path component; no mechanistic classification,actor/code/{dataset}/pg_tis_clipfrac_neg_low,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],1.21795e-05,5.29611e-05,"[{""captured_at"":""2026-09-21T05:45:52.941542Z"",""json_pointer"":""/series/actor~1code~1dataset-zg6q~1pg_tis_clipfrac_neg_low"",""manifest_line"":66,""object_sha256"":""2b6123f4bad976e4eb1b77e0b4a7bff1675be3c6c725a334312387ec535c8c90""}]"
flash,3-5513.32.6.28,actor/code/dataset-zg6q/pg_tis_clipfrac_pos_high,actor,actor,literal first path component; no mechanistic classification,actor/code/{dataset}/pg_tis_clipfrac_pos_high,,unknown,True,True,30,30,30,0,0,0,30,0,[],1,30,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]",[],[],1.41334e-06,5.54101e-06,"[{""captured_at"":""2026-09-21T05:45:52.941542Z"",""json_pointer"":""/series/actor~1code~1dataset-zg6q~1pg_tis_clipfrac_pos_high"",""manifest_line"":66,""object_sha256"":""2b6123f4bad976e4eb1b77e0b4a7bff1675be3c6c725a334312387ec535c8c90""}]"
